utterance,frame,coefficient1,coefficient2,coefficient3,coefficient4,coefficient5,coefficient6,coefficient7,coefficient8,coefficient9,coefficient10,coefficient11,coefficient12,class
5.0,10.0,0.577588,-0.205036,0.020344,-0.004735,0.461831,0.030604,-0.027867,-0.305754,0.105371,-0.264089,-0.029368,0.193629,0
25.0,13.0,0.993412,-1.112678,0.385796,0.237706,0.25195,-0.046992,-0.387113,-0.11582,-0.166681,-0.192912,0.053128,-0.074913,0
21.0,11.0,1.044846,-1.001561,0.601854,-0.264529,0.036176,-0.039871,0.014066,-0.189887,-0.574295,-0.077555,0.106887,0.067717,0
1.0,14.0,0.911925,-1.241939,0.82314,0.01095,0.058694,-0.038564,-0.162152,-0.305362,-0.467499,0.040712,0.098615,-0.153711,0
27.0,11.0,1.143128,-0.502457,0.019586,-0.215484,0.346064,0.031822,-0.18965,-0.24055,-0.082273,-0.277481,-0.030178,0.17784,0
23.0,7.0,1.599441,-0.5023,0.248472,-0.395904,0.12815,-0.066641,-0.344851,0.056126,0.03483,-0.336468,-0.122431,0.167314,0
10.0,10.0,0.85465,-0.742294,0.133969,-0.452391,0.322474,-0.302793,-0.172695,0.005839,-0.405409,-0.308347,-0.026072,0.27994,0
25.0,1.0,1.185678,-0.430011,-0.004158,-0.11357,-0.09054,-0.170363,-0.189518,0.080787,-0.055098,-0.274092,-0.026063,0.20374,0
26.0,3.0,1.393211,0.045274,0.673677,-0.431509,0.053768,-0.361994,-0.146737,0.2238,-0.077534,-0.173089,0.013988,0.144424,0
11.0,5.0,1.166328,-1.363611,0.531281,-0.207249,-0.27267,-0.082607,0.09763,-0.136587,-0.420051,-0.205531,-0.10934,0.089319,0
40.0,14.0,0.522007,0.36499,0.015906,-0.225242,0.377177,-0.061058,0.122648,-0.205985,-0.141132,-0.213969,-0.02087,0.040542,0
6.0,8.0,0.994173,-0.517984,0.061503,-0.207551,0.226771,-0.120055,-0.289956,0.092647,-0.214787,-0.165303,0.28169,0.200765,0
24.0,10.0,1.543845,-1.182332,0.310187,0.230419,0.174571,0.023452,-0.422106,-0.248083,-0.120664,-0.153495,0.048154,0.017462,0
38.0,2.0,0.898128,-0.010144,0.311768,-0.689414,0.091163,-0.185672,-0.206164,0.00602,0.168457,0.025799,-0.19987,0.115611,0
20.0,7.0,1.540229,-0.356073,0.333341,-0.26174,0.189414,-0.111391,-0.151212,0.065817,-0.05416,-0.336337,-0.249153,0.200252,0
3.0,1.0,0.548909,-0.334113,0.051513,-0.649942,0.040899,-0.444153,0.065766,0.147683,-0.248014,-0.226063,-0.018767,0.14606,1
28.0,15.0,0.72851,0.165691,-0.201176,-0.319439,0.624486,-0.066844,-0.129992,-0.245591,-0.135309,-0.148875,-0.037349,0.005522,0
28.0,10.0,0.533978,-0.484939,0.163487,-0.249152,0.545484,-0.323212,-0.094743,-0.167776,-0.461401,-0.106136,-0.064123,0.103507,1
5.0,6.0,1.195075,-0.599895,0.342887,-0.463751,0.649562,-0.087006,-0.305662,0.211161,-0.265431,-0.169726,0.075047,0.108096,0
30.0,10.0,0.342302,-0.580324,0.156585,0.089645,0.314758,-0.371547,0.017443,-0.354921,-0.373218,-0.09341,0.035995,0.075348,1
26.0,13.0,0.175676,-0.962677,0.541054,-0.093608,0.485833,-0.362956,-0.251426,-0.130865,-0.352096,0.05648,-0.083246,-0.132033,0
3.0,15.0,0.403045,-0.618545,0.146481,-0.217718,0.249237,-0.150071,-0.155757,-0.299636,-0.134473,-0.290831,-0.093279,0.333708,0
3.0,3.0,1.23899,-0.136182,0.326814,-0.520204,0.087727,-0.440835,0.109357,0.358628,-0.120861,-0.182471,-0.195188,0.109788,0
30.0,5.0,1.486222,-0.838016,0.439936,-0.325918,-0.119964,-0.233653,0.125171,-0.034476,-0.507134,-0.187466,-0.075315,0.1128,0
5.0,23.0,0.139694,-0.835857,0.726365,-0.131199,0.437297,-0.032044,-0.23347,-0.290423,-0.207494,-0.054559,-0.067595,-0.044885,0
17.0,4.0,0.444896,-0.233757,0.026315,-0.712193,0.051672,-0.614392,0.005176,0.268043,-0.165316,-0.149344,-0.099446,0.07931,1
28.0,8.0,1.694941,-0.823753,0.074333,0.115195,0.270204,-0.09739,-0.397605,-0.163384,-0.198979,-0.102393,0.115128,0.022023,0
26.0,5.0,0.474467,-0.142326,0.342817,-0.7455,-0.26121,-0.531268,-0.198031,0.267048,0.053213,-0.122995,-0.102654,0.133818,0
83.0,9.0,0.352272,0.028593,-0.028331,-0.312443,0.545842,-0.351373,0.031533,-0.268088,-0.360255,-0.156285,-0.119014,0.205165,1
15.0,7.0,1.202321,-0.283573,0.616884,-0.387359,0.11147,-0.043097,-0.290444,0.189323,-0.114724,-0.378463,-0.077682,0.058401,0
43.0,15.0,0.276741,-0.802518,0.401818,-0.286819,0.284173,-0.176571,-0.318791,-0.270255,-0.22612,-0.158943,0.037615,0.094682,0
50.0,2.0,0.304615,-0.137895,0.078746,-0.800225,-0.048971,-0.514158,0.014486,0.164006,-0.003956,-0.215273,-0.119396,0.218653,1
14.0,13.0,1.375833,-1.042004,0.503603,-0.0187,0.087968,-0.087643,-0.053101,-0.218936,-0.511697,-0.092182,0.083279,-0.011618,0
5.0,1.0,-0.026534,-0.612432,0.344476,-0.816777,-0.137667,-0.375823,-0.181929,0.370468,-0.114808,-0.221603,0.018403,0.125845,0
26.0,14.0,0.965407,-0.587426,0.791897,0.049977,0.36028,0.134138,-0.253636,-0.113585,-0.347725,-0.256627,0.221969,0.043789,0
37.0,16.0,0.176128,-0.776977,0.63127,-0.169799,0.558973,-0.082041,-0.316394,-0.163042,-0.295898,-0.082856,-0.101814,0.0052,0
5.0,14.0,0.74919,-0.572618,0.670008,-0.139972,0.774495,-0.113274,-0.421374,0.112243,-0.301508,-0.11316,0.093894,-0.108889,0
36.0,6.0,1.134848,-0.578072,0.36983,-0.695042,-0.197309,-0.280006,-0.188121,0.135685,0.051955,-0.23437,-0.270146,0.179025,0
18.0,8.0,0.797127,-0.424758,-0.014615,-0.230534,0.30218,-0.44132,0.032384,-0.058173,-0.355668,-0.052449,0.021645,0.278737,0
15.0,4.0,1.27148,-0.858778,0.525269,-0.347633,-0.226473,-0.250181,0.199679,0.017384,-0.499882,-0.119467,-0.073551,-0.015326,0
13.0,3.0,0.803888,-0.373333,0.546366,-0.878021,-0.299188,-0.479183,-0.246635,0.311967,-0.009775,-0.14831,0.06771,0.083587,0
6.0,19.0,-0.122065,-0.761513,0.728039,-0.158638,0.306634,0.048362,-0.287689,-0.352423,-0.152287,-0.091364,-0.096257,-0.11963,0
50.0,13.0,-0.147463,-0.403351,0.120383,0.163034,0.570193,-0.476851,-0.053257,-0.254746,-0.310805,-0.084813,0.00047,-0.130244,1
19.0,9.0,1.184272,-0.255175,0.350293,-0.16251,0.334065,-0.011663,-0.25678,-0.037471,-0.087406,-0.475552,-0.05861,0.239672,0
17.0,10.0,1.349196,-0.751511,0.308052,-0.183281,0.229138,-0.168975,-0.001578,-0.145555,-0.534696,-0.106812,-0.014855,0.083367,0
14.0,4.0,1.362947,-0.105669,-0.235899,-0.299552,0.044095,-0.333086,-0.0726,-0.102632,0.246258,-0.054875,-0.223096,-0.032552,0
2.0,14.0,0.480609,0.160395,-0.235682,-0.305009,0.55309,-0.127617,-0.166967,-0.184909,-0.006635,-0.272499,-0.0334,0.150648,0
22.0,7.0,1.086768,-0.371698,0.018104,-0.158159,0.418277,-0.048727,-0.336705,0.033856,-0.171625,-0.300238,0.058699,0.130263,0
12.0,3.0,1.693531,-0.9176,-0.054606,-0.463647,0.094252,-0.269348,-0.161514,0.12257,-0.22326,-0.16019,-0.069482,0.145932,0
14.0,13.0,1.302017,-0.533852,0.11744,-0.10802,0.462149,-0.267608,-0.167724,-0.017017,-0.354216,0.006353,0.01339,0.126285,0
27.0,4.0,0.505986,-0.080125,0.050474,-0.707119,0.312614,-0.466292,-0.07543,0.120732,-0.33752,-0.1632,-0.157623,0.148898,1
21.0,2.0,1.466829,-0.700459,0.367824,-0.844755,-0.047325,-0.227105,-0.32836,0.356383,-0.056097,-0.292837,0.016213,0.112593,0
4.0,1.0,1.219808,-0.228764,0.703155,-0.331165,-0.388024,-0.412572,0.292996,-0.24003,-0.3225,0.105597,-0.07784,0.059854,0
28.0,11.0,1.195498,-0.843473,-0.016394,0.076506,0.259181,0.050084,-0.337363,-0.092898,-0.31039,-0.101137,0.120808,0.015395,0
4.0,9.0,0.607167,-0.380946,-0.004261,-0.023586,0.222086,-0.294617,-0.050157,-0.288579,-0.302067,-0.202026,0.09377,0.166715,1
13.0,10.0,0.806328,-0.693017,0.291165,-0.140978,0.303074,-0.095485,-0.372045,-0.171498,-0.291058,-0.092931,0.060218,-0.076303,0
8.0,6.0,0.177907,-0.032853,-0.098286,-0.468365,0.210021,-0.247442,-0.016124,-0.222589,-0.179851,-0.299298,0.114662,0.24109,1
10.0,16.0,0.643802,-0.897829,0.302045,-0.111239,0.51406,-0.267096,-0.288013,-0.149606,-0.361096,-0.095614,-0.013474,0.092755,0
4.0,7.0,0.034676,-0.745043,0.303248,-0.632173,0.191734,-0.351493,-0.205095,0.12621,-0.213026,-0.316069,-0.158751,0.270092,0
26.0,6.0,1.38088,-1.088884,0.434862,-0.258334,-0.057178,-0.160456,-0.005354,-0.006995,-0.503244,-0.224272,0.042211,0.06548,0
14.0,5.0,0.969486,-0.84667,0.147566,-0.514626,0.087869,-0.073291,-0.208331,-0.039463,-0.24506,-0.251248,0.053149,0.203134,0
77.0,9.0,0.506391,-0.291721,0.423952,-0.007826,0.338239,-0.408823,-0.00892,-0.21694,-0.294323,-0.090505,0.002575,0.110656,1
16.0,2.0,-0.038433,-0.279378,0.142743,-0.625099,-0.164394,-0.503848,0.129106,0.118755,-0.083921,-0.350852,0.003179,0.17169,0
36.0,19.0,0.38665,0.10463,0.134425,-0.061514,0.626502,-0.303193,-0.156523,-0.064038,-0.008801,-0.123044,-0.200443,0.065474,0
23.0,11.0,0.512214,-1.040613,0.540288,-0.101716,0.541354,-0.236356,-0.332444,-0.035156,-0.392635,-0.068672,0.019878,-0.115547,0
12.0,12.0,1.213793,-0.482929,-0.027125,-0.006944,0.354926,-0.108798,-0.209365,0.038451,-0.348507,-0.161288,0.141833,0.118463,0
49.0,7.0,0.557037,-0.634456,0.093976,-0.168046,0.646165,-0.331424,-0.137115,-0.046286,-0.456571,-0.214735,-0.053021,0.110842,1
10.0,11.0,0.606515,-0.975485,0.251145,-0.464966,0.580768,-0.315524,-0.445149,0.071005,-0.521422,-0.180756,0.144653,0.054975,0
26.0,14.0,0.198322,-0.660384,0.357919,-0.324942,0.417337,-0.19752,-0.274326,-0.246106,-0.243166,-0.21594,-0.068287,0.206719,0
1.0,17.0,0.567691,-1.281638,0.703973,0.015263,0.442999,-0.053879,-0.417366,-0.057316,-0.263797,-0.130382,0.030312,-0.178274,0
4.0,6.0,0.71267,-0.039344,-0.210885,-0.444341,0.164229,-0.430478,0.07744,-0.065044,-0.210361,-0.252587,-0.036069,0.212712,1
68.0,5.0,0.233998,-0.12761,0.002071,-0.768664,0.123271,-0.604731,0.058154,0.15174,-0.224059,-0.115498,-0.05184,0.236902,1
5.0,10.0,1.616638,-0.541645,0.576921,-0.319906,0.007402,-0.139067,-0.038571,0.186664,-0.329239,-0.409586,-0.078115,0.151639,0
29.0,13.0,0.66155,0.083943,-0.221709,-0.247792,0.549455,-0.033832,-0.153152,-0.274721,0.016348,-0.172545,-0.086901,0.071207,0
19.0,14.0,1.444271,-1.097529,0.827414,-0.074853,-0.043608,0.081524,-0.165493,-0.327685,-0.440391,-0.098781,0.09261,-0.04494,0
4.0,1.0,1.27262,-0.953621,0.48,-0.403965,-0.515487,-0.349435,0.263457,0.009761,-0.37411,0.039202,-0.021781,-0.067136,0
17.0,3.0,1.326426,-0.587077,-0.238958,-0.24991,0.107336,-0.010039,-0.343794,-0.195478,0.004021,-0.286755,-0.053822,0.209965,0
44.0,2.0,0.868466,-0.424978,0.70096,-0.866615,-0.34069,-0.408414,-0.330521,0.291782,0.01663,-0.116211,0.054668,0.06231,0
15.0,4.0,0.828496,-0.229348,0.096842,-0.769337,-0.068959,-0.419155,-0.125442,0.163064,0.134793,-0.243177,-0.164657,0.198795,0
12.0,2.0,1.754347,-0.861942,-0.118766,-0.442036,0.097884,-0.318425,-0.203324,0.272758,-0.229396,-0.181805,0.00067,0.028829,0
28.0,14.0,0.39205,-0.82173,0.753863,0.22598,0.541715,-0.410793,-0.292775,0.102896,-0.175578,-0.129044,-0.174688,-0.158078,0
12.0,1.0,0.753101,-0.248233,0.414914,-0.895113,-0.181762,-0.60596,-0.257194,0.295889,0.101263,-0.046489,-0.039476,0.172115,0
34.0,6.0,0.410436,-0.505574,0.278273,-0.690981,-0.086017,-0.218447,-0.159202,0.09678,-0.071567,-0.329184,-0.057747,0.227634,0
33.0,14.0,0.081468,-0.679791,0.206728,-0.353175,0.458,-0.163462,-0.203354,-0.301338,-0.350799,-0.131584,-0.058847,0.145547,0
28.0,16.0,0.774848,0.115517,-0.150695,-0.230185,0.573121,-0.045278,-0.159028,-0.228559,-0.156107,-0.1654,-0.016857,-0.019734,0
17.0,7.0,0.787809,-0.290372,-0.009243,-0.56274,0.228573,-0.456985,-0.009005,0.046064,-0.265317,-0.306426,-0.095311,0.284669,1
21.0,8.0,0.786957,-0.128239,0.063079,-0.24741,0.170324,-0.261223,-0.002387,-0.131811,-0.237741,-0.348276,0.12012,0.144478,0
20.0,13.0,0.009841,0.032604,0.152932,-0.097287,0.640154,-0.543608,0.032524,-0.303287,-0.376306,0.027893,-0.110463,-0.017129,1
25.0,13.0,1.209465,-0.959196,0.509631,0.251227,0.550188,-0.160495,-0.296036,-0.018256,-0.354598,-0.077417,0.027824,-0.170827,0
10.0,5.0,0.71003,-0.384624,0.220781,-0.813095,-0.008086,-0.295588,-0.262313,0.209737,-0.010031,-0.307609,-0.090601,0.092231,0
22.0,11.0,0.674203,-0.716394,0.622766,-0.332959,0.52519,-0.067129,-0.522209,-0.0023,-0.34154,-0.166424,0.177496,-0.065672,0
11.0,5.0,0.862468,-1.061797,-0.212339,-0.242622,0.278199,-0.49272,-0.107737,0.017602,-0.288744,-0.088711,-0.20466,0.164658,1
16.0,2.0,1.091056,0.131367,0.045224,-0.623343,-0.021591,-0.167412,-0.001009,-0.077438,0.235569,0.024508,-0.273085,0.138323,0
2.0,1.0,1.070652,-0.234098,0.20448,-0.594403,0.235258,-0.373531,0.04649,0.294488,-0.348198,-0.186167,0.02037,0.190797,0
5.0,7.0,0.339698,-0.443935,0.019342,-0.707044,0.107742,-0.233294,-0.153463,-0.056846,-0.026006,-0.219099,-0.282659,0.262953,0
37.0,6.0,1.171354,0.198213,-0.012537,-0.803055,0.27663,-0.443495,-0.214914,0.08014,0.117115,0.085994,-0.121254,0.017212,0
49.0,3.0,0.837071,-0.475997,0.393988,-0.819946,0.058918,-0.408603,-0.146375,0.347976,-0.285629,-0.326041,-0.071734,0.15086,0
2.0,7.0,0.862021,-0.707973,0.174207,-0.583111,-0.189527,-0.206076,-0.142779,0.025779,0.049223,-0.348725,-0.185524,0.276806,0
12.0,13.0,1.134342,-0.550409,0.037554,0.128745,0.42085,-0.104343,-0.221714,0.035477,-0.377087,-0.125468,0.116421,0.068253,0
22.0,11.0,-0.106619,-0.701455,0.287763,-0.220127,0.502221,-0.161607,-0.33265,-0.287539,-0.220906,-0.234401,0.056901,0.088791,0
17.0,11.0,0.789647,-0.05849,-0.16823,-0.21825,0.485536,-0.136436,-0.23609,-0.193886,-0.024113,-0.27736,0.137228,0.133714,0
12.0,11.0,0.985914,0.094765,-0.344447,-0.335217,0.174459,0.031181,-0.022828,-0.230124,0.151646,-0.207754,-0.103292,0.058162,0
25.0,23.0,0.773523,-1.621559,0.955955,0.195903,0.060906,0.013032,-0.308575,-0.234849,-0.238649,-0.06174,-0.009798,-0.242715,0
29.0,6.0,0.870401,-0.590073,0.248387,-0.321684,0.405277,-0.132421,-0.254501,-0.11011,-0.336896,-0.259696,-0.023383,0.112564,0
60.0,2.0,0.387623,0.004831,-0.089795,-0.642633,0.095452,-0.581423,-0.027384,0.175161,-0.103907,-0.158915,-0.034441,0.176865,1
23.0,1.0,1.345737,-0.59777,0.548252,-0.573222,-0.459565,-0.260471,0.241196,0.008182,-0.306636,0.056852,-0.140743,-0.113965,0
22.0,4.0,1.200164,-1.050984,0.654163,-0.25566,-0.02858,0.005184,-0.112941,-0.134182,-0.439093,-0.262296,0.040476,0.161975,0
9.0,8.0,0.956566,-0.883322,0.481889,-0.385802,-0.153546,-0.21173,0.169385,-0.056209,-0.519655,-0.132168,-0.033413,0.105322,0
29.0,6.0,1.461222,-0.595732,0.400818,-0.328032,-0.003454,-0.214698,0.071472,0.012056,-0.56218,-0.24633,0.011094,0.085075,0
27.0,6.0,1.023268,-0.666456,0.245657,-0.564483,0.367822,-0.203069,-0.317355,0.020368,-0.368104,-0.217817,0.008209,0.13002,0
3.0,3.0,0.627813,-0.114907,0.053302,-0.762124,0.111505,-0.482243,-0.275785,0.150754,0.147638,-0.087467,-0.193559,0.085014,0
10.0,1.0,1.016291,-0.576641,0.561039,-0.893911,-0.284196,-0.252246,-0.477148,0.27497,0.116889,-0.212878,0.076772,0.028329,0
18.0,6.0,0.954564,0.102746,0.125147,-0.677666,0.331574,-0.105396,-0.290862,0.047422,-0.008133,-0.070308,-0.13231,-0.006842,0
41.0,7.0,0.850114,-0.683431,0.178,-0.469773,0.558559,-0.229939,-0.370964,-0.024328,-0.403987,-0.187726,0.001202,0.08639,0
26.0,9.0,0.182321,-1.000604,0.346911,-0.21881,0.50085,-0.358374,-0.311578,-0.162571,-0.373732,-0.098694,0.018918,0.129067,0
24.0,4.0,1.156081,-0.355835,-0.038934,-0.483111,-0.034917,-0.311604,-0.142013,0.206897,-0.126592,-0.349638,0.018694,0.128703,0
6.0,3.0,1.820374,-0.622146,0.293829,-0.191691,-0.112787,-0.288117,0.075847,-0.036326,-0.398063,-0.237404,-0.095029,0.127403,0
22.0,11.0,0.805274,0.082933,-0.232907,-0.161592,0.420955,0.001879,-0.123495,-0.268583,-0.03595,-0.201154,-0.059659,0.035272,0
82.0,6.0,0.589804,-0.227491,0.111239,-0.461558,0.189712,-0.36163,-0.038855,0.044919,-0.371643,-0.331245,0.11711,0.207371,1
12.0,6.0,0.188675,-0.825185,0.216911,-0.683894,0.353565,-0.367678,-0.234383,0.202073,-0.375633,-0.32197,-0.040815,0.260676,0
25.0,12.0,0.075615,-0.974853,0.465822,-0.164788,0.705484,-0.350134,-0.371789,0.009508,-0.454337,-0.064621,0.008887,-0.134948,0
9.0,2.0,1.522134,-0.242862,0.281658,-0.276902,-0.295546,-0.091977,-0.070047,0.176537,0.009498,-0.388598,-0.030845,0.19656,0
20.0,6.0,0.574076,-0.397419,-0.017579,-0.654633,0.197746,-0.420288,-0.118475,0.175481,-0.291206,-0.166964,0.036692,0.223049,1
7.0,10.0,0.301104,-0.47955,0.040515,-0.283249,0.167386,-0.315539,0.143619,-0.186874,-0.37463,-0.239586,-0.019158,0.231142,1
2.0,6.0,0.697946,0.092597,-0.251451,-0.414206,0.195811,-0.259343,-0.131704,-0.021917,0.17207,-0.244155,-0.156769,0.071553,0
25.0,6.0,1.477946,-0.70211,0.114458,-0.054919,0.487133,-0.102203,-0.347174,0.097582,-0.299589,-0.183629,0.101453,0.012166,0
27.0,12.0,0.356485,-0.769794,0.650092,0.16231,0.440233,-0.27985,-0.243399,-0.028389,-0.195102,-0.121227,-0.08697,-0.140156,0
7.0,8.0,1.156326,-0.905892,0.563282,-0.387796,-0.014174,-0.060629,0.083256,0.000806,-0.562547,-0.206126,0.018211,0.04339,0
1.0,6.0,1.870264,-0.547399,0.248318,-0.170991,0.121421,-0.418381,-0.276134,0.177995,-0.131599,-0.132569,-0.066062,0.058135,0
18.0,4.0,0.784147,-0.166306,-0.26882,-0.549089,0.202931,-0.538369,0.048506,0.032414,-0.081291,-0.293667,-0.119911,0.306565,1
11.0,3.0,1.219905,-0.144524,-0.658378,-0.104325,0.13693,-0.366306,-0.035942,-0.178211,-0.007654,-0.216279,-0.026747,0.21697,0
23.0,12.0,0.460357,-1.03718,0.612764,-0.033835,0.503508,-0.252884,-0.293774,-0.063527,-0.394004,-0.030703,-0.027078,-0.17586,0
22.0,8.0,0.23954,-0.014107,0.028425,-0.513526,0.561404,-0.561438,-0.044902,-0.027085,-0.442939,-0.153343,-0.130173,0.260912,1
11.0,6.0,1.32472,-0.376524,0.324966,-0.507292,-0.115562,-0.208215,-0.062306,0.234495,-0.333022,-0.235851,0.167482,0.066806,0
51.0,3.0,0.38459,-0.281731,-0.212291,-0.564302,0.095603,-0.386136,-0.155332,0.237886,-0.174398,-0.207211,0.002518,0.130405,1
16.0,4.0,-0.023575,-0.361099,0.075825,-0.481326,-0.0012,-0.430883,0.071685,0.017654,-0.122525,-0.439162,0.012043,0.247801,0
31.0,8.0,1.101687,-0.868096,0.589163,-0.796545,-0.131927,-0.062407,-0.443515,0.228793,0.000336,-0.405328,-0.118795,-0.008478,0
23.0,13.0,1.413373,-0.538387,0.281989,-0.264613,0.20559,0.074992,-0.340169,-0.114297,-0.111277,-0.402992,-0.122177,0.180601,0
21.0,1.0,1.021967,-0.753771,0.86277,-0.720686,-0.545637,0.044443,0.200624,-0.095381,-0.291952,-0.034141,-0.155552,-0.085989,0
17.0,11.0,0.393997,-0.367905,-0.068751,-0.318682,0.165254,-0.359039,0.097249,-0.242893,-0.283339,-0.297019,-0.011806,0.294677,1
9.0,22.0,1.578368,-0.869018,0.674816,0.300585,0.396288,-0.024568,-0.368117,-0.068135,-0.273898,-0.225763,0.104358,-0.1503,0
4.0,12.0,0.263886,-0.99924,0.205844,-0.332966,0.593118,-0.31412,-0.40885,-0.102415,-0.369615,-0.204711,0.009438,0.186586,0
37.0,12.0,-0.073653,-0.126682,0.043972,0.096119,0.603574,-0.533679,0.026992,-0.314776,-0.305868,-0.06679,-0.025514,-0.042338,1
1.0,10.0,0.898344,-0.82663,0.594297,0.264906,0.264506,-0.11803,-0.243938,-0.086835,-0.167229,-0.100564,-0.008886,-0.193681,0
10.0,7.0,1.197696,-0.412463,0.075204,-0.070969,0.472042,-0.096493,-0.208114,0.110386,-0.279353,-0.222425,0.093996,0.056045,0
17.0,7.0,0.78789,-1.243569,-0.005216,-0.442552,-0.105312,-0.271694,-0.075341,0.060004,-0.137486,-0.24008,-0.057314,0.300307,0
13.0,8.0,0.24883,-0.580935,-0.119909,-0.310462,0.189613,-0.404158,-0.007671,-0.136618,-0.192114,-0.285087,0.041539,0.239327,1
4.0,5.0,1.519423,-0.298427,0.396608,-0.470015,-0.019213,-0.519322,-0.213676,0.348197,-0.146555,-0.141138,-0.004335,0.069171,0
17.0,2.0,1.207945,-0.464615,0.635242,-0.711588,-0.240508,-0.246199,0.112248,0.10601,-0.490479,-0.088601,-0.004272,-0.084557,0
34.0,13.0,0.458315,-0.754925,0.508749,0.064482,0.521738,-0.247326,-0.266474,-0.071599,-0.172447,-0.12703,-0.056808,-0.09558,0
1.0,8.0,0.250036,-0.471506,0.07812,-0.250892,0.09995,-0.355573,0.143563,-0.290099,-0.379292,-0.071075,0.076613,0.224188,1
9.0,4.0,1.423576,-0.607697,0.175411,-0.574374,0.037767,-0.295523,-0.063769,0.243337,-0.305447,-0.205913,0.025871,0.132516,0
22.0,17.0,0.194267,-0.662192,0.311391,-0.235502,0.326026,-0.098161,-0.153396,-0.465897,-0.19709,-0.177199,-0.085217,0.254382,0
24.0,3.0,-0.057057,-0.688325,0.267355,-0.726166,-0.048409,-0.327117,-0.132545,0.200458,-0.148192,-0.294444,-0.046654,0.302534,0
18.0,14.0,0.928218,-0.02549,-0.11227,-0.307128,0.79366,-0.023338,-0.155424,-0.258068,-0.073991,-0.133032,-0.109394,0.071903,0
8.0,9.0,0.976223,0.141661,0.120077,-0.706698,0.353439,0.159483,-0.003316,-0.165427,-0.144143,-0.272754,-0.051296,0.196658,0
23.0,11.0,0.708934,-0.706914,0.387906,0.390609,0.253231,-0.133789,-0.291285,-0.085641,-0.04487,-0.203869,0.014705,-0.099008,0
11.0,18.0,0.701835,0.030347,-0.219217,-0.004521,0.590363,0.080515,-0.160759,-0.364684,0.056529,-0.306423,0.13567,-0.02646,0
13.0,4.0,1.437674,-0.17565,0.183853,-0.523521,0.094097,-0.046512,-0.24437,-0.055487,0.193996,0.032223,-0.26525,-0.032747,0
15.0,4.0,0.898122,-0.413321,0.124464,-0.420637,0.513926,-0.208668,-0.302668,0.032318,-0.16936,-0.239824,0.008504,0.172723,0
30.0,10.0,0.650814,-0.719892,0.277286,-0.509878,0.316024,-0.152978,-0.233294,-0.061297,-0.236707,-0.285829,-0.254708,0.234999,0
22.0,2.0,0.998982,-0.492918,-0.165593,-0.171398,-0.051028,-0.110248,0.049994,0.072976,-0.131762,-0.253631,0.103869,0.258342,0
65.0,10.0,0.455696,-0.271921,0.130314,-0.403267,0.672586,-0.467837,-0.081965,-0.124132,-0.547492,0.006707,-0.058356,0.045158,1
17.0,4.0,1.667603,-0.455854,0.444622,-0.422037,-0.001333,-0.08312,-0.220889,0.281283,-0.028172,-0.388253,-0.049455,0.117501,0
12.0,9.0,0.216234,-0.929913,0.39232,-0.291251,0.579793,-0.333742,-0.297843,-0.033426,-0.538793,-0.080037,0.126084,-0.012369,0
29.0,2.0,0.414407,-0.546651,0.287073,-0.703986,0.017253,-0.303961,-0.247881,0.32317,-0.118308,-0.322856,-0.050268,0.140555,0
6.0,1.0,1.500345,0.071545,0.588714,-0.204872,-0.50566,-0.318105,-0.054164,0.24602,0.000886,-0.132745,0.161809,0.048633,0
3.0,14.0,-0.019766,-0.598304,0.446768,0.042966,0.436387,-0.263943,-0.07786,-0.30215,-0.35157,-0.026583,-0.006703,-0.120637,1
5.0,2.0,1.214958,-0.397175,0.151269,-0.3007,0.025897,-0.067949,-0.148034,-0.105565,0.172683,-0.172706,-0.275474,0.180626,0
1.0,2.0,1.891651,-0.193249,0.235363,-0.249118,-0.11289,-0.112238,-0.311997,-0.027122,0.171457,-0.289431,-0.247722,0.093011,0
2.0,19.0,1.570202,-0.665777,0.478356,0.003514,0.288,-0.130158,-0.056077,-0.119485,-0.359916,-0.09191,-0.135773,0.076777,0
31.0,10.0,-0.039752,-0.421415,0.063525,-0.380235,0.509634,-0.359013,-0.05129,-0.151967,-0.409165,-0.145162,-0.054568,0.111241,1
22.0,21.0,0.012922,-0.719232,0.54618,-0.240442,0.334463,-0.04039,-0.181416,-0.433781,-0.214069,-0.033204,-0.110832,0.105106,0
28.0,2.0,1.169762,0.24772,-0.125936,-0.817676,0.381524,-0.545706,-0.238453,0.084918,0.022219,0.135405,-0.10634,-0.028209,0
78.0,4.0,0.622154,0.07085,-0.195817,-0.709119,0.318244,-0.67277,-0.019972,0.190888,-0.124593,-0.114039,-0.215643,0.217136,1
30.0,10.0,0.39422,-1.233014,0.434365,-0.238101,0.509182,-0.138203,-0.410044,-0.125823,-0.302093,-0.176838,-0.094731,0.122687,0
25.0,14.0,-0.052697,-0.983933,0.536763,-0.092144,0.636609,-0.325996,-0.324609,-0.074455,-0.42469,-0.038832,-0.034427,-0.134939,0
17.0,4.0,0.623492,0.004335,-0.258486,-0.572895,0.296901,-0.43829,-0.032275,0.050289,0.066054,-0.142644,-0.173782,0.109248,0
6.0,17.0,1.611904,-0.821887,0.364913,0.271679,0.11478,-0.195785,-0.267947,-0.24272,-0.249445,-0.195197,0.005866,0.086699,0
2.0,10.0,1.00332,-0.544575,0.423619,0.052941,0.55325,-0.235945,-0.164346,-0.135561,-0.353929,-0.011599,-0.067859,-0.022938,0
